X,Y
0,20.0714
1,19.7302
2,19.9683
3,19.9206
4,19.5000
5,19.5079
6,19.7619
7,19.6746
8,19.5397
9,19.5714
10,19.6984
11,19.8016
12,19.9286
13,20.0079
14,19.9524
15,19.8889
16,19.7540
17,19.7063
18,19.7619
19,19.9048
20,19.7460
21,19.5873
22,19.6746
23,19.5079
24,19.5952
25,19.6429
26,19.3968
27,19.2778
28,19.1984
29,19.4603
30,19.7302
31,19.2619
32,19.1667
33,19.3254
34,18.9841
35,19.2857
36,19.4841
37,19.6429
38,19.7222
39,19.4127
40,19.3413
41,19.3413
42,19.4286
43,19.4762
44,19.3492
45,19.2540
46,19.4286
47,19.6032
48,19.1984
49,18.8492
50,19.1984
51,19.6032
52,19.2857
53,18.8333
54,19.1825
55,19.2063
56,18.8492
57,19.0476
58,19.4048
59,19.4206
60,19.3889
61,19.6746
62,19.4683
63,19.2381
64,19.3810
65,19.1032
66,19.0476
67,19.1825
68,19.2857
69,19.2381
70,19.2063
71,19.1984
72,19.4365
73,20.1349
74,20.3968
75,20.2143
76,20.4127
77,20.9921
78,21.0714
79,21.3810
80,21.5873
81,21.1587
82,20.9206
83,20.9603
84,21.0794
85,21.0159
86,21.2460
87,21.5000
88,21.8968
89,22.7302
90,23.1270
91,23.5476
92,24.2937
93,24.7778
94,25.5159
95,26.1587
96,26.4921
97,26.5794
98,26.5238
99,26.0159
100,25.4683
101,25.1667
102,25.1190
103,25.2698
104,25.6429
105,26.4206
106,27.2540
107,27.6667
108,28.4841
109,29.6905
110,30.6508
111,31.1190
112,32.7143
113,34.0556
114,34.2698
115,33.9524
116,33.9841
117,32.9683
118,31.2460
119,30.7937
120,30.4524
121,30.3730
122,30.6032
123,30.9206
124,32.2619
125,33.4921
126,34.8095
127,36.3492
128,38.5079
129,39.3730
130,39.1349
131,38.9841
132,38.7143
133,38.4762
134,37.5635
135,36.5238
136,35.3889
137,34.7698
138,34.3968
139,34.4444
140,35.0238
141,35.6032
142,37.0079
143,38.5317
144,40.4921
145,42.2540
146,43.7937
147,44.3889
148,44.0635
149,42.9365
150,40.8016
151,39.5000
152,38.4603
153,37.8889
154,37.8492
155,37.2778
156,37.0159
157,37.3492
158,38.1190
159,39.0952
160,40.9444
161,43.2063
162,45.6667
163,47.3016
164,48.7222
165,48.6032
166,47.4286
167,45.4127
168,42.6190
169,40.8889
170,39.3254
171,38.5873
172,38.0238
173,38.0238
174,38.7778
175,39.2540
176,40.0317
177,41.5079
178,43.8016
179,45.8968
180,48.7063
181,50.0635
182,51.0794
183,51.3810
184,49.7143
185,47.6111
186,45.0159
187,42.9603
188,41.0000
189,39.9206
190,39.1270
191,38.7381
192,38.9444
193,39.5952
194,40.4048
195,41.1746
196,42.9444
197,44.9127
198,48.1111
199,51.5000
200,54.1429
201,54.6825
202,53.7857
203,51.7698
204,49.1190
205,46.7540
206,43.7381
207,42.1984
208,40.8175
209,39.7063
210,39.5635
211,39.5952
212,39.5873
213,39.6587
214,40.5556
215,42.4524
216,44.7698
217,46.6270
218,50.0476
219,53.1190
220,55.7937
221,56.7698
222,56.0397
223,54.2619
224,50.5238
225,47.1667
226,43.9444
227,42.1508
228,40.6667
229,39.6190
230,39.1984
231,39.3333
232,39.1825
233,39.4841
234,40.4841
235,41.0952
236,42.0714
237,43.7540
238,47.0873
239,50.1429
240,54.1667
241,57.3016
242,58.6587
243,57.6111
244,54.7143
245,51.5556
246,48.2063
247,45.8889
248,42.8016
249,40.8333
250,39.6270
251,38.5317
252,37.7302
253,37.9921
254,38.9444
255,39.2302
256,39.5952
257,40.6270
258,42.2063
259,43.7222
260,46.0159
261,48.7460
262,52.6746
263,55.9762
264,58.6587
265,58.3651
266,56.4603
267,53.8413
268,49.6587
269,46.5079
270,43.8175
271,41.9683
272,40.0556
273,39.1825
274,37.9286
275,37.5873
276,37.8095
277,38.2619
278,38.7778
279,39.2460
280,40.6825
281,41.7540
282,43.4286
283,45.1587
284,47.5476
285,50.1667
286,54.2698
287,56.7222
288,57.4444
289,57.5317
290,55.9841
291,52.7381
292,48.8889
293,46.9206
294,44.7778
295,42.9921
296,40.9841
297,39.6746
298,38.8413
299,38.0397
300,38.1032
301,38.7381
302,38.8730
303,39.0873
304,39.7222
305,40.3730
306,41.5556
307,43.1032
308,45.5397
309,47.1825
310,50.0873
311,52.8016
312,55.1349
313,56.7937
314,57.0159
315,55.9603
316,53.7857
317,51.4048
318,48.5635
319,46.7619
320,45.2381
321,43.7857
322,42.0556
323,40.5159
324,39.3016
325,39.0556
326,38.9365
327,39.3413
328,39.7857
329,39.8095
330,40.9444
331,42.3095
332,43.0397
333,43.6746
334,44.3968
335,45.1349
336,46.9841
337,49.0238
338,52.0079
339,54.1429
340,56.0159
341,57.3651
342,57.3175
343,55.6825
344,53.5000
345,51.7619
346,49.6905
347,47.8413
348,45.8016
349,45.2381
350,43.7937
351,41.7937
352,40.6746
353,40.1032
354,39.7778
355,40.0000
356,40.4286
357,40.6111
358,41.5794
359,42.7381
360,43.5476
361,43.9841
362,44.6429
363,45.3175
364,46.0079
365,46.4365
366,47.7460
367,49.7063
368,52.4365
369,54.6905
370,56.9683
371,58.4048
372,58.8651
373,58.1508
374,56.6032
375,54.6032
376,52.3254
377,50.6111
378,48.4524
379,47.8413
380,46.6746
381,45.3254
382,43.9841
383,42.9524
384,41.8413
385,41.0794
386,40.4603
387,40.4048
388,41.4524
389,42.0635
390,43.0635
391,43.6667
392,43.7698
393,44.5476
394,45.7222
395,46.5159
396,47.5635
397,48.1190
398,48.5952
399,49.1905
400,50.2063
401,50.8651
402,51.8651
403,53.0159
404,55.6905
405,57.9921
406,59.9762
407,60.9286
408,60.5397
409,59.6984
410,57.6587
411,55.6667
412,53.4603
413,51.6270
414,49.7540
415,48.1270
416,46.8730
417,46.5159
418,45.4206
419,44.1429
420,43.1905
421,42.9603
422,41.9127
423,40.6746
424,40.5635
425,41.0159
426,41.2143
427,42.0079
428,42.4683
429,42.7063
430,44.2937
431,45.1905
432,46.5397
433,47.5476
434,48.3175
435,49.1905
436,49.6667
437,50.3413
438,50.7143
439,50.8175
440,51.1349
441,51.5635
442,52.2619
443,52.5397
444,53.4683
445,54.7063
446,56.6984
447,58.6587
448,60.6349
449,61.7540
450,62.1270
451,62.0714
452,61.1746
453,60.0873
454,58.1905
455,56.0476
456,53.3571
457,51.4921
458,49.9603
459,48.5238
460,46.8889
461,46.2698
462,45.6111
463,44.8492
464,43.9841
465,42.9365
466,42.6587
467,42.8333
468,42.2460
469,41.5635
470,40.8413
471,40.5794
472,40.8968
473,40.8333
474,40.5079
475,40.9365
476,41.6032
477,41.7460
478,42.4048
479,43.3175
480,44.1587
481,45.4444
482,47.0159
483,47.8492
484,49.2619
485,50.2143
486,51.2460
487,51.8016
488,52.2778
489,52.5635
490,53.0000
491,53.6825
492,54.1270
493,54.0556
494,53.8730
495,54.1667
496,54.3571
497,54.4762
498,54.9603
499,55.1984
500,55.9603
501,56.7778
502,57.3413
503,58.4921
504,59.5159
505,60.1270
506,61.6905
507,63.1190
508,64.0873
509,64.9524
510,65.6349
511,65.0794
512,64.3492
513,64.0635
514,63.2937
515,61.5079
516,59.4603
517,57.9841
518,56.1587
519,54.4921
520,52.2063
521,50.2778
522,48.5952
523,47.4048
524,46.1746
525,45.0079
526,43.5952
527,43.1111
528,42.8016
529,42.4206
530,42.0079
531,41.5317
532,41.1984
533,41.1508
534,40.8968
535,40.8492
536,40.6270
537,40.0794
538,39.8016
539,40.1270
540,39.9286
541,39.4127
542,39.4365
543,39.6984
544,39.6429
545,39.4841
546,39.4603
547,39.3413
548,39.1032
549,39.0238
550,38.8968
551,38.5635
552,38.5476
553,38.6508
554,38.4206
555,38.4127
556,38.4206
557,38.8492
558,39.2143
559,39.1190
560,39.2381
561,39.2143
562,39.5794
563,39.9683
564,39.9127
565,40.4127
566,40.8333
567,40.6667
568,40.9683
569,41.4444
570,42.1190
571,42.1190
572,42.1746
573,42.9603
574,43.1111
575,42.7778
576,43.4762
577,43.9048
578,44.1349
579,44.8730
580,45.4603
581,45.2937
582,45.4365
583,46.0635
584,46.0873
585,45.9048
586,46.1349
587,46.4841
