X,Y
0,19.325
1,19.532
2,19.817
3,19.889
4,19.619
5,19.873
6,19.968
7,20.135
8,20.516
9,20.500
10,20.571
11,20.587
12,20.579
13,20.889
14,20.706
15,20.063
16,19.929
17,20.095
18,19.770
19,19.659
20,19.738
21,19.333
22,19.222
23,19.516
24,19.238
25,19.032
26,19.167
27,18.921
28,18.968
29,18.825
30,18.611
31,18.905
32,18.921
33,18.913
34,18.683
35,18.905
36,19.167
37,18.738
38,19.016
39,19.159
40,19.024
41,18.960
42,18.929
43,19.310
44,19.389
45,18.968
46,19.087
47,19.333
48,19.421
49,19.397
50,19.460
51,19.817
52,19.841
53,19.706
54,19.714
55,20.127
56,20.214
57,20.198
58,20.540
59,20.817
60,20.675
61,20.540
62,20.770
63,20.587
64,20.278
65,20.222
66,19.968
67,19.968
68,20.008
69,19.500
70,19.230
71,19.262
72,19.214
73,19.421
74,19.595
75,19.421
76,19.278
77,18.952
78,19.381
79,19.714
80,19.230
81,18.929
82,18.802
83,19.206
84,19.460
85,19.333
86,19.325
87,19.238
88,18.976
89,18.921
90,19.246
91,19.151
92,19.016
93,19.675
94,19.611
95,19.159
96,19.421
97,19.627
98,19.889
99,19.992
100,20.484
101,20.849
102,20.968
103,21.825
104,22.754
105,23.270
106,24.357
107,25.698
108,27.452
109,29.214
110,32.198
111,35.603
112,39.746
113,43.738
114,49.579
115,54.087
116,60.349
117,65.437
118,70.048
119,74.008
120,78.349
121,81.373
122,82.460
123,82.683
124,82.310
125,80.714
126,78.008
127,74.754
128,69.317
129,63.865
130,57.381
131,51.675
132,44.889
133,40.310
134,36.111
135,33.468
136,30.976
137,28.746
138,26.929
139,26.302
140,25.254
141,24.016
142,22.921
143,21.944
144,21.532
145,21.437
146,21.294
147,21.548
148,21.619
149,21.651
150,21.857
151,22.143
152,22.968
153,23.587
154,24.349
155,24.516
156,25.794
157,27.198
158,28.460
159,29.706
160,31.048
161,32.452
162,34.135
163,35.802
164,37.643
165,38.913
166,41.095
167,43.294
168,45.659
169,48.294
170,51.532
171,54.032
172,57.635
173,61.310
174,66.730
175,72.897
176,80.056
177,87.040
178,96.452
179,103.746
180,111.270
181,115.714
182,118.548
183,117.413
184,112.437
185,106.278
186,96.984
187,88.190
188,78.032
189,70.516
190,62.548
191,56.508
192,50.952
193,46.968
194,42.405
195,38.889
196,35.556
197,33.357
198,30.778
199,29.008
200,27.556
201,26.079
202,24.524
203,24.103
204,23.500
205,22.683
206,22.103
207,22.175
208,21.635
209,20.897
210,21.151
211,21.500
212,21.563
213,21.421
214,21.540
215,22.111
216,22.770
217,23.254
218,23.881
219,24.532
220,25.484
221,26.214
222,27.278
223,27.992
224,29.444
225,30.698
226,31.556
227,32.373
228,33.944
229,35.190
230,36.667
231,38.698
232,41.159
233,43.230
234,46.976
235,50.341
236,54.754
237,59.444
238,65.087
239,70.008
240,77.587
241,85.159
242,94.595
243,102.944
244,112.341
245,118.333
246,122.230
247,123.270
248,124.571
249,124.508
250,123.413
251,122.421
252,120.508
253,117.135
254,109.984
255,102.802
256,93.214
257,84.349
258,73.897
259,66.730
260,58.357
261,51.714
262,45.976
263,42.079
264,37.690
265,34.762
266,31.198
267,28.968
268,27.381
269,25.952
270,24.548
271,23.278
272,22.143
273,21.405
274,20.778
275,20.603
276,20.357
277,20.040
278,19.722
279,19.111
280,18.683
281,18.778
282,19.119
283,19.413
284,19.571
285,19.603
286,20.246
287,20.770
288,21.071
289,21.659
290,22.405
291,23.143
292,24.135
293,24.587
294,25.651
295,26.595
296,27.286
297,28.222
298,29.127
299,30.000
300,30.905
301,31.278
302,31.524
303,31.762
304,32.603
305,32.802
306,32.960
307,34.000
308,35.437
309,36.643
310,38.960
311,41.095
312,43.548
313,46.254
314,50.111
315,53.127
316,57.595
317,61.746
318,66.397
319,70.135
320,75.063
321,79.071
322,83.317
323,87.397
324,91.833
325,95.683
326,99.635
327,102.286
328,105.548
329,108.444
330,111.492
331,114.437
332,117.024
333,118.230
334,118.698
335,117.349
336,115.786
337,113.563
338,109.571
339,105.238
340,98.865
341,93.405
342,86.524
343,80.000
344,72.000
345,65.206
346,57.476
347,52.016
348,45.468
349,41.206
350,37.048
351,33.746
352,30.556
353,28.214
354,26.484
355,25.127
356,23.444
357,22.341
358,21.738
359,21.238
360,20.214
361,19.659
362,19.627
363,19.151
364,18.349
365,18.460
366,18.214
367,17.944
368,17.984
369,17.817
370,17.889
371,17.635
372,17.429
373,17.905
374,18.262
375,18.381
376,18.817
377,19.333
378,19.698
379,19.873
380,20.254
381,20.643
382,21.294
383,21.944
384,22.595
385,23.183
386,23.841
387,24.365
388,25.198
389,25.468
390,25.468
391,25.921
392,26.135
393,25.802
394,25.794
395,26.167
396,26.405
397,26.484
398,26.246
399,26.167
400,26.357
401,26.563
402,26.968
403,27.429
404,27.675
405,28.103
406,28.548
407,29.119
408,30.254
409,30.992
410,31.810
411,32.389
412,33.508
413,34.706
414,36.008
415,37.103
416,38.698
417,40.524
418,42.484
419,44.222
420,46.873
421,48.960
422,51.540
423,53.683
424,55.960
425,58.619
426,62.024
427,63.952
428,67.302
429,69.976
430,72.690
431,75.302
432,78.254
433,80.429
434,82.952
435,85.706
436,87.698
437,89.095
438,91.357
439,92.960
440,95.714
441,98.302
442,100.786
443,103.167
444,106.143
445,108.746
446,112.206
447,114.762
448,117.460
449,118.175
450,119.452
451,120.270
452,120.175
453,119.992
454,121.040
455,121.698
456,121.730
457,121.960
458,121.452
459,120.310
460,119.135
461,118.762
462,116.786
463,113.698
464,109.222
465,105.381
466,100.310
467,96.468
468,91.222
469,86.778
470,82.333
471,78.087
472,72.278
473,67.508
474,62.262
475,58.349
476,53.159
477,48.778
478,44.667
479,41.492
480,38.246
481,35.794
482,33.190
483,31.548
484,29.310
485,27.611
486,26.040
487,24.929
488,23.794
489,22.762
490,21.500
491,20.611
492,20.349
493,19.659
494,18.730
495,18.103
496,17.706
497,17.452
498,16.913
499,16.944
500,16.738
501,16.476
502,16.357
503,16.056
504,15.841
505,15.794
506,15.683
507,15.484
508,15.460
509,15.476
510,15.357
511,15.310
512,15.198
513,14.944
514,14.913
515,15.048
516,14.913
517,14.810
518,14.841
519,14.706
520,14.921
521,14.841
522,14.500
523,14.746
524,15.159
525,15.103
526,15.056
527,14.921
528,14.802
529,15.040
530,14.952
531,14.929
532,15.079
533,15.119
534,15.151
535,15.111
536,15.468
537,15.341
538,15.278
539,15.508
540,15.532
541,15.413
542,15.746
543,16.111
544,15.873
545,15.833
546,15.905
547,16.024
548,16.214
549,16.333
550,16.262
551,16.246
552,16.802
553,16.921
554,16.889
555,16.984
556,16.833
557,17.183
558,17.524
559,17.468
560,17.603
561,17.556
562,17.968
563,18.302
564,18.103
565,18.222
566,18.659
567,18.294
568,18.238
569,18.770
570,18.857
571,18.722
572,18.770
573,18.865
574,18.810
575,18.651
576,18.937
577,19.024
578,18.913
579,19.286
580,19.357
581,19.413
582,19.508
583,19.444
584,19.294
585,19.063
586,19.421
587,19.595
588,19.349
589,19.476
590,19.556
591,19.579
592,19.738
593,19.714
594,19.619
595,19.579
596,19.770
597,19.722
598,19.698
599,19.984
600,19.810
601,19.611
602,19.825
603,19.873
604,19.944
605,20.111
606,19.825
607,19.952
608,20.095
609,19.849
610,19.825
611,19.937
612,19.794
613,19.746
614,19.698
615,19.405
616,19.508
617,19.413
618,19.294
619,19.587
620,19.349
621,19.381
622,19.349
623,19.230
624,19.119
625,19.040
626,19.151
627,19.262
628,19.254
629,19.016
630,19.032
631,18.770
632,18.540
633,18.714
634,18.556
635,18.381
636,18.254
637,17.921
638,17.810
639,17.746
640,17.579
641,17.484
642,17.421
643,17.397
644,17.056
645,16.825
646,16.746
647,16.651
648,16.397
649,16.159
650,15.937
651,15.167
652,15.079
653,15.429
654,15.119
655,14.873
656,15.016
657,15.087
658,14.929
659,14.833
660,14.675
661,14.659
662,14.397
663,14.151
664,14.095
665,14.087
666,13.849
667,13.738
668,13.706
669,13.444
670,13.310
671,13.357
672,13.119
673,12.937
674,13.071
675,12.944
676,12.714
677,12.619
