X,Y
532,19.049
533,19.196
534,19.216
535,19.333
536,19.569
537,19.794
538,19.961
539,20.294
540,20.598
541,21.088
542,21.324
543,21.490
544,21.637
545,21.775
546,22.039
547,22.490
548,22.784
549,23.245
550,23.402
551,23.402
552,23.490
553,23.696
554,24.216
555,24.627
556,24.627
557,24.814
558,25.020
559,25.147
560,25.186
561,25.549
562,25.961
563,26.137
564,26.353
565,26.559
566,26.598
567,26.941
568,27.059
569,27.206
570,27.431
571,27.765
572,28.245
573,28.451
574,28.588
575,28.912
576,29.176
577,29.598
578,29.833
579,30.069
580,30.275
581,30.461
582,30.833
583,31.461
584,31.667
585,31.794
586,32.167
587,32.314
588,32.559
589,32.882
590,32.971
591,33.441
592,33.637
593,33.882
594,34.088
595,34.078
596,34.147
597,34.157
598,34.490
599,34.971
600,34.912
601,35.000
602,35.324
603,35.549
604,35.480
605,35.755
606,35.853
607,35.882
608,36.000
609,35.755
610,35.657
611,35.951
612,36.206
613,35.873
614,35.971
615,36.265
616,35.912
617,35.843
618,35.912
619,35.922
620,35.745
621,35.559
622,35.569
623,35.480
624,35.539
625,35.382
626,35.098
627,34.784
628,34.696
629,34.657
630,34.245
631,33.941
632,33.951
633,33.578
634,33.382
635,33.363
636,33.029
637,32.784
638,32.500
639,32.029
640,31.941
641,31.559
642,31.216
643,31.020
644,30.912
645,30.667
646,30.245
647,29.657
648,29.422
649,29.147
650,29.069
651,28.882
652,28.676
653,28.176
654,27.833
655,27.461
656,26.931
657,26.667
658,26.392
659,25.745
660,25.275
661,24.961
662,24.559
663,24.108
664,23.843
665,23.392
666,23.029
667,22.608
668,22.343
669,22.010
670,21.725
671,21.265
672,20.922
673,20.735
674,20.814
675,20.618
676,20.088
677,19.696
678,19.353
679,19.029
680,18.804
681,18.431
682,18.186
683,17.775
684,17.510
685,17.206
686,16.902
687,16.539
688,16.127
689,15.765
690,15.706
691,15.373
692,15.216
693,14.941
694,14.716
695,14.657
696,14.363
697,14.225
698,14.029
699,13.784
700,13.745
701,13.667
702,13.569
703,13.343
704,13.167
705,13.176
706,13.147
707,12.931
708,12.873
709,12.931
710,12.765
711,12.510
712,12.333
713,12.265
714,12.098
715,11.892
716,11.833
717,11.745
718,11.627
719,11.343
720,11.304
721,11.402
722,11.275
723,10.882
724,10.735
725,10.637
726,10.392
727,10.206
728,10.147
729,9.941
730,9.794
731,9.716
732,9.471
733,9.235
734,9.294
735,9.314
736,9.167
737,9.157
738,9.186
739,9.108
740,8.980
741,8.971
742,8.951
743,9.108
744,9.392
745,9.598
746,9.804
747,10.098
748,10.324
749,10.735
750,11.029
751,11.373
752,11.745
753,11.980
754,12.216
755,12.725
756,13.373
757,14.676
758,16.069
759,17.941
760,19.765
761,22.098
762,24.255
763,26.657
764,28.020
765,29.549
766,30.716
767,32.696
768,35.745
769,40.843
770,45.088
771,48.804
772,51.206
773,53.902
774,57.363
775,63.520
776,70.618
777,79.020
778,83.176
779,83.755
780,81.157
781,75.765
782,70.804
783,65.765
784,62.500
785,59.343
786,57.402
787,56.284
788,55.529
789,54.029
790,53.108
791,53.373
792,54.147
793,55.980
794,58.206
795,61.392
796,64.608
797,70.559
798,78.863
799,92.029
800,103.451
801,113.167
802,115.608
803,114.118
804,112.049
805,109.559
806,106.686
807,101.422
808,95.588
809,87.755
810,82.618
811,77.931
812,73.382
813,67.333
814,62.794
815,57.559
816,53.667
817,49.882
818,46.775
819,43.157
820,40.353
821,37.706
822,36.059
823,34.039
824,32.363
825,30.363
826,28.863
827,27.176
828,25.765
829,24.382
830,23.265
831,21.735
832,20.735
833,19.980
834,19.225
835,18.245
