X,Y
0,6.284
1,6.294
2,6.314
3,6.402
4,6.235
5,6.167
6,6.235
7,6.235
8,6.245
9,6.275
10,6.373
11,6.451
12,6.618
13,6.735
14,6.598
15,6.784
16,6.990
17,7.049
18,7.039
19,7.235
20,7.324
21,7.235
22,7.314
23,7.333
24,7.147
25,6.971
26,7.029
27,6.912
28,6.745
29,6.627
30,6.598
31,6.569
32,6.431
33,6.373
34,6.412
35,6.353
36,6.304
37,6.304
38,6.196
39,6.137
40,6.108
41,6.137
42,6.108
43,6.127
44,6.069
45,6.108
46,6.216
47,6.186
48,6.284
49,6.412
50,6.431
51,6.500
52,6.667
53,6.745
54,6.775
55,6.941
56,7.088
57,7.461
58,7.804
59,8.088
60,8.059
61,8.098
62,8.157
63,8.088
64,8.245
65,8.314
66,8.137
67,7.912
68,7.853
69,7.941
70,8.147
71,8.373
72,8.814
73,9.510
74,10.049
75,10.824
76,11.588
77,12.235
78,12.598
79,13.176
80,13.441
81,13.392
82,13.098
83,12.324
84,11.755
85,11.275
86,10.843
87,10.373
88,9.980
89,9.500
90,9.275
91,9.029
92,8.941
93,8.922
94,8.922
95,9.186
96,9.627
97,10.088
98,10.618
99,11.618
100,12.431
101,13.520
102,14.931
103,16.902
104,18.627
105,20.873
106,23.020
107,25.951
108,28.931
109,33.245
110,37.206
111,42.324
112,47.294
113,54.167
114,59.755
115,65.873
116,70.618
117,73.882
118,74.392
119,72.059
120,67.382
121,60.412
122,54.716
123,47.833
124,41.392
125,34.284
126,29.039
127,23.343
128,19.402
129,15.941
130,13.735
131,12.029
132,11.373
133,10.784
134,10.431
135,10.686
136,11.118
137,11.735
138,12.206
139,13.186
140,14.196
141,15.735
142,17.304
143,19.441
144,21.265
145,23.716
146,26.441
147,29.196
148,31.490
149,34.931
150,37.863
151,41.147
152,44.480
153,49.490
154,54.059
155,60.686
156,67.657
157,78.118
158,88.735
159,100.804
160,109.422
161,115.216
162,114.657
163,105.824
164,92.990
165,77.941
166,67.225
167,56.549
168,48.588
169,39.206
170,31.382
171,24.608
172,20.402
173,16.422
174,14.206
175,12.304
176,11.373
177,10.745
178,10.216
179,10.020
180,10.157
181,10.088
182,10.441
183,11.196
184,11.863
185,12.824
186,13.608
