X	Y
0	36.755
1	36.971
2	37.088
3	36.912
4	36.353
5	36.265
6	36.696
7	36.510
8	36.588
9	36.510
10	36.235
11	36.402
12	36.539
13	36.676
14	36.735
15	36.824
16	36.667
17	36.667
18	36.539
19	36.422
20	36.833
21	36.725
22	36.647
23	36.961
24	37.206
25	36.941
26	37.431
27	37.735
28	37.373
29	37.431
30	37.304
31	37.569
32	38.176
33	38.059
34	37.716
35	37.686
36	37.549
37	37.039
38	37.314
39	37.755
40	37.392
41	37.520
42	37.206
43	36.775
44	36.853
45	36.588
46	36.510
47	36.471
48	36.108
49	36.088
50	36.353
51	36.539
52	36.902
53	36.971
54	36.765
55	36.618
56	35.941
57	35.686
58	36.402
59	36.647
60	36.441
61	36.686
62	36.324
63	36.441
64	37.441
65	37.696
66	37.706
67	38.069
68	38.363
69	38.755
70	39.000
71	39.588
72	39.745
73	39.422
74	39.265
75	39.412
76	40.010
77	40.686
78	40.882
79	41.990
80	43.412
81	44.598
82	45.608
83	47.010
84	48.255
85	49.333
86	49.451
87	50.990
88	52.912
89	53.284
90	52.686
91	51.735
92	50.245
93	47.676
94	45.490
95	43.833
96	42.431
97	40.990
98	40.069
99	39.294
100	39.118
101	39.196
102	39.392
103	39.147
104	39.078
105	39.529
106	40.284
107	41.157
108	41.775
109	43.225
110	45.039
111	46.882
112	48.441
113	51.039
114	53.990
115	57.539
116	61.245
117	66.275
118	71.333
119	78.059
120	83.608
121	91.088
122	97.392
123	102.549
124	104.118
125	104.196
126	104.627
127	106.441
128	108.676
129	109.608
130	105.676
131	94.686
132	81.941
133	67.912
134	59.088
135	52.157
136	48.490
137	45.206
138	42.784
139	41.245
140	40.500
141	39.794
142	39.578
143	39.363
144	39.696
145	40.020
146	40.510
147	41.294
148	41.529
149	42.559
150	43.873
151	45.088
152	46.441
153	48.716
154	51.000
155	54.000
156	57.275
157	60.824
158	64.235
159	68.647
160	72.196
161	77.794
162	84.490
163	93.912
164	103.343
165	116.255
166	126.451
167	133.098
168	133.480
169	128.186
170	119.324
171	112.078
172	113.804
173	122.471
174	129.912
175	131.235
176	118.961
177	93.314
178	74.971
179	61.167
180	54.167
181	49.216
182	46.343
183	43.725
184	42.147
185	41.078
186	40.549
187	39.931
188	39.000
189	38.833
190	39.843
191	40.029
192	40.078
193	40.510
194	41.029
195	42.304
196	42.824
197	43.559
198	44.588
199	46.108
200	47.461
201	49.275
202	50.667
203	52.304
204	54.755
205	58.176
206	61.029
207	64.569
208	68.392
209	72.951
210	76.647
211	82.539
212	88.578
213	96.922
214	105.314
215	117.255
216	127.324
217	134.471
218	135.667
219	137.098
220	136.971
221	128.863
222	116.676
223	107.725
224	110.225
225	119.069
226	128.118
227	134.706
228	132.863
229	115.265
230	93.480
231	73.422
232	62.333
233	54.627
234	50.676
235	47.167
236	44.843
237	43.196
238	42.059
239	40.902
240	40.559
241	40.324
242	40.549
243	40.471
244	40.353
245	40.549
246	40.902
247	41.275
248	41.706
249	42.578
250	43.147
251	44.147
252	44.804
253	45.647
254	46.824
255	47.882
256	48.500
257	49.451
258	50.294
259	51.912
260	53.912
261	56.294
262	58.490
263	61.431
264	63.922
265	67.627
266	71.020
267	74.990
268	78.775
269	83.627
270	88.402
271	94.637
272	100.618
273	108.902
274	116.490
275	127.686
276	134.441
277	137.627
278	138.578
279	139.167
280	138.255
281	132.373
282	121.520
283	111.039
284	112.108
285	116.745
286	122.794
287	131.578
288	135.324
289	136.088
290	129.441
291	109.882
292	91.873
293	74.951
294	65.108
295	57.275
296	53.118
297	49.725
298	47.314
299	45.245
300	44.333
301	43.029
302	41.941
303	41.657
304	41.431
305	41.039
306	41.147
307	41.098
308	41.127
309	41.500
310	41.471
311	41.824
312	42.647
313	43.588
314	44.265
315	44.843
316	45.588
317	46.167
318	46.510
319	47.382
320	47.912
321	48.451
322	49.137
323	49.510
324	49.784
325	50.951
326	52.098
327	53.088
328	54.382
329	56.353
330	57.873
331	59.980
332	62.539
333	65.784
334	68.196
335	71.118
336	73.549
337	77.167
338	81.029
339	86.412
340	90.059
341	94.127
342	98.412
343	103.931
344	109.804
345	118.500
346	126.539
347	134.245
348	136.520
349	138.324
350	138.892
351	140.363
352	140.657
353	139.363
354	137.657
355	128.922
356	121.824
357	120.324
358	123.265
359	127.186
360	129.794
361	132.569
362	134.500
363	137.108
364	138.255
365	136.608
366	129.373
367	113.422
368	99.451
369	83.716
370	73.510
371	65.853
372	61.059
373	55.569
374	52.892
375	51.010
376	48.608
377	46.412
378	45.725
379	45.569
380	45.098
381	43.961
382	43.010
383	42.529
384	41.882
385	41.745
386	42.225
387	41.971
388	42.314
389	42.990
390	43.490
391	43.775
392	44.127
393	44.461
394	44.471
395	44.922
396	45.196
397	45.716
398	46.029
399	46.186
400	46.608
401	46.853
402	47.294
403	47.431
404	47.216
405	47.167
406	47.657
407	48.402
408	48.588
409	49.373
410	49.755
411	50.029
412	50.363
413	51.157
414	52.373
415	53.294
416	53.725
417	54.941
418	56.216
419	57.686
420	58.931
421	60.343
422	61.245
423	62.461
424	63.784
425	66.108
426	68.343
427	70.755
428	73.265
429	75.961
430	78.304
431	81.245
432	83.294
433	86.059
434	89.020
435	92.951
436	96.235
437	99.902
438	102.863
439	107.804
440	113.098
441	119.078
442	123.735
443	128.961
444	132.696
445	135.461
446	136.480
447	138.500
448	138.500
449	139.637
450	140.245
451	140.794
452	141.775
453	142.578
454	142.078
455	141.647
456	141.078
457	139.529
458	138.873
459	135.853
460	134.284
461	132.245
462	131.735
463	133.039
464	134.059
465	134.843
466	135.225
467	135.422
468	134.951
469	135.441
470	135.971
471	136.441
472	136.961
473	137.863
474	138.578
475	140.167
476	140.324
477	139.029
478	137.422
479	131.127
480	123.480
481	113.980
482	106.971
483	97.931
484	90.637
485	82.324
486	76.431
487	71.608
488	68.382
489	64.569
490	61.824
491	58.382
492	55.892
493	54.294
494	52.814
495	52.137
496	51.353
497	49.451
498	48.157
499	46.853
500	46.549
501	45.775
502	45.235
503	45.157
504	45.245
505	45.255
506	44.931
507	44.892
508	44.686
509	44.382
510	43.902
511	43.735
512	44.059
513	44.039
514	44.127
515	44.118
516	44.108
517	44.127
518	43.941
519	43.676
520	43.510
521	43.931
522	44.353
523	44.402
524	44.667
525	44.941
526	44.892
527	45.186
528	45.402
529	45.245
530	44.990
531	45.147
532	45.118
533	44.961
534	45.353
535	45.324
536	45.373
537	45.461
538	45.461
539	45.471
540	45.343
541	44.971
542	44.853
543	45.186
544	45.039
545	45.000
546	44.980
547	44.882
548	44.863
549	45.255
550	45.294
551	44.931
552	44.863
553	45.029
554	45.314
555	45.471
556	45.314
557	45.000
558	44.402
559	44.441
560	45.069
561	45.186
562	44.833
563	44.578
564	45.216
565	45.431
566	45.127
567	45.196
568	45.363
569	45.265
570	45.520
571	45.549
572	45.147
573	45.451
574	45.706
575	45.569
576	45.696
577	45.569
578	45.255
579	45.431
580	45.520
581	45.657
582	45.696
583	45.676
584	45.971
585	46.314
586	46.686
587	46.627
588	46.480
589	46.461
590	46.392
591	46.127
592	45.912
593	46.108
594	46.294
595	46.373
596	46.431
597	46.392
598	46.216
599	45.971
600	46.147
601	46.441
602	46.304
603	46.471
604	46.392
605	46.069
606	45.539
607	45.598
608	46.078
609	45.980
610	46.049
611	46.078
612	45.990
613	46.314
614	46.333
615	46.069
616	45.833
617	45.745
618	46.196
619	46.275
620	46.167
621	45.873
622	45.706
623	45.892
624	46.147
625	46.343
626	46.069
627	45.667
628	45.588
629	45.500
630	45.539
631	45.686
632	45.471
633	45.196
634	45.343
635	45.206
636	44.990
637	45.078
638	45.137
639	44.912
640	44.853
641	44.569
642	44.529
643	44.422
644	44.118
645	44.333
646	44.275
647	44.324
648	44.069
649	43.775
650	43.422
651	43.157
652	43.314
653	43.657
654	43.510
655	43.353
656	43.941
657	43.902
658	43.441
659	43.265
660	43.657
661	43.676
662	43.245
663	43.029
664	43.069
665	43.167
666	43.118
667	43.206
668	43.520
669	43.157
670	43.020
671	43.088
672	42.706
673	43.049
674	43.441
675	42.814
676	42.520
677	42.735
678	42.549
679	42.578
680	42.627
681	42.235
682	42.255
683	41.912
684	41.931
685	42.422
686	41.941
687	41.539
688	41.637
689	41.431
690	41.088
691	40.824
692	40.892
693	40.735
694	40.402
695	40.539
696	40.804
697	40.657
698	40.667
699	40.775
700	40.176
701	40.225
702	40.412
703	40.127
704	40.245
705	40.167
706	39.941
707	39.824
708	40.069
709	40.167
710	40.108
711	40.265
712	40.333
713	40.294
714	40.255
715	40.098
716	40.402
717	40.569
718	40.667
719	40.745
720	41.020
721	41.873
722	42.225
723	42.441
724	42.716
725	42.941
726	42.755
727	43.137
728	43.363
729	43.529
730	44.637
731	45.167
732	45.559
733	47.392
734	48.686
735	50.500
736	51.784
737	52.735
738	54.657
739	57.314
740	59.676
741	63.461
742	66.569
743	70.176
744	73.706
745	79.520
746	85.931
747	94.333
748	101.578
749	109.363
750	115.559
751	124.931
752	131.461
753	135.059
754	135.931
755	136.480
756	135.539
757	134.088
758	132.500
759	127.578
760	122.578
761	116.529
762	112.294
763	107.971
764	105.108
765	103.422
766	102.549
767	102.284
768	102.765
769	102.765
770	103.510
771	104.863
772	106.588
773	111.863
774	118.627
775	127.882
776	132.980
777	135.373
778	135.912
779	135.990
780	135.471
781	135.196
782	134.912
783	134.206
784	133.882
785	131.667
786	129.235
787	126.941
788	124.480
789	119.961
790	116.098
791	112.069
792	108.794
793	105.461
794	103.147
795	99.706
796	97.000
797	93.245
798	90.392
799	87.657
800	84.755
801	81.608
802	79.147
803	76.039
804	73.951
805	71.608
806	68.941
807	66.392
808	65.059
809	63.706
810	61.961
811	60.490
812	59.775
813	58.529
814	57.627
815	56.784
816	55.931
817	54.471
818	53.549
819	52.353
820	51.088
821	49.922
822	48.853
823	48.000
824	47.255
825	46.167
826	45.471
827	44.559
828	43.725
829	42.824
830	42.441
831	41.765
832	41.529
833	41.108
834	41.108
835	41.029
836	40.412
837	40.157
838	40.245
839	39.941
840	39.529
841	39.676
842	39.775
843	39.961
844	39.833
845	39.794
846	39.961
847	40.245
848	40.373
849	40.814
850	41.657
851	42.333
852	42.186
853	42.618
854	43.559
855	44.941
856	46.647
857	49.029
858	51.539
859	55.186
860	58.529
861	64.745
862	72.559
863	83.382
864	92.500
865	103.539
866	113.461
867	119.451
868	116.225
869	107.373
870	99.461
871	91.980
872	87.716
873	85.235
874	85.529
875	86.235
876	86.853
877	89.510
878	95.539
879	107.500
880	116.882
881	122.431
882	123.255
883	122.569
884	121.304
885	117.137
886	112.941
887	108.755
888	104.167
889	98.745
890	95.078
891	91.108
892	88.559
893	85.186
894	82.451
895	79.451
896	76.637
897	73.304
898	70.539
899	67.451
900	64.578
901	61.863
902	60.088
903	58.176
904	57.127
905	55.922
906	54.980
907	53.706
908	52.382
909	50.471
910	48.951
911	47.265
912	46.049
913	44.843
914	43.529
915	41.657
916	40.598
917	39.990
918	39.216
919	38.990
920	38.892
921	38.461
922	38.147
923	38.245
924	38.098
925	38.000
926	38.578
927	38.471
928	38.451
929	38.843
930	39.324
931	40.108
932	40.559
933	41.206
934	41.873
935	43.647
936	46.039
937	49.392
938	52.990
939	58.049
940	64.078
941	73.431
942	81.078
943	89.353
944	93.324
945	90.912
946	85.647
947	79.412
948	75.814
949	74.324
950	74.647
951	76.637
952	79.951
953	87.275
954	96.147
955	105.137
956	107.284
957	105.980
958	103.765
959	99.676
960	95.814
961	91.912
962	89.510
963	86.314
964	84.402
965	82.549
966	80.265
967	76.196
968	71.353
969	65.843
970	62.755
971	60.225
972	57.657
973	53.422
974	49.882
975	45.804
976	42.843
977	40.843
978	39.804
979	38.971
980	38.539
981	38.314
982	38.186
983	38.020
984	37.941
985	37.755
986	37.627
987	37.559
988	37.657
989	37.461
990	37.441
991	37.588
992	37.686
993	38.029
994	37.961
995	38.333
996	38.882
997	39.686
998	40.412
999	41.314
1000	42.892
1001	45.382
1002	47.667
1003	51.343
1004	55.990
1005	62.873
1006	68.971
1007	75.324
1008	77.686
1009	75.843
1010	73.098
1011	71.333
1012	71.667
1013	73.392
1014	75.961
1015	82.284
1016	91.716
1017	103.608
1018	107.863
1019	104.137
1020	98.088
1021	91.167
1022	87.020
1023	81.206
1024	73.235
1025	63.461
1026	56.343
1027	49.324
1028	45.147
1029	42.902
1030	41.755
1031	40.147
1032	39.225
1033	38.951
1034	38.510
1035	38.108
1036	37.745
1037	37.480
1038	37.118
1039	36.902
1040	37.167
1041	36.941
1042	36.637
1043	36.382
1044	36.461
1045	36.686
1046	36.480
1047	36.304
1048	36.618
1049	36.686
1050	36.696
1051	37.314
1052	38.069
1053	38.961
1054	39.745
1055	41.157
1056	42.833
1057	45.490
1058	48.343
1059	53.549
1060	59.402
1061	68.490
1062	76.873
1063	79.088
1064	72.539
1065	63.539
1066	59.961
1067	59.588
1068	63.265
1069	75.804
1070	84.598
1071	82.882
1072	74.324
1073	62.725
1074	55.176
1075	49.059
1076	45.206
1077	42.657
1078	41.275
1079	39.843
1080	39.108
1081	38.294
1082	37.667
1083	37.098
1084	36.314
1085	35.549
1086	35.216
1087	35.275
1088	35.755
1089	35.510
1090	34.784
1091	34.961
1092	35.000
1093	34.912
1094	34.912
1095	34.814
1096	34.755
1097	35.137
1098	35.696
1099	36.176
1100	36.951
1101	37.706
1102	38.196
1103	39.157
1104	40.333
1105	42.471
1106	44.686
1107	47.765
1108	49.637
1109	49.794
1110	48.843
1111	47.657
1112	47.176
1113	47.873
1114	48.618
1115	48.990
1116	48.392
1117	46.520
1118	44.020
1119	41.696
1120	40.412
1121	39.069
1122	38.078
1123	37.078
1124	36.235
1125	35.569
1126	35.500
1127	34.843
1128	34.559
1129	34.059
1130	33.716
1131	33.686
1132	33.431
1133	33.490
1134	33.588
1135	33.510
1136	33.863
1137	33.755
1138	33.382
1139	33.382
1140	33.588
1141	33.598
1142	33.382
1143	33.667
1144	33.794
1145	33.794
1146	33.863
1147	34.020
1148	34.363
1149	34.353
1150	33.931
1151	33.765
1152	34.010
1153	34.343
1154	34.314
1155	34.069
1156	33.853
1157	33.804
1158	33.853
1159	33.637
1160	33.235
1161	33.049
1162	33.029
1163	33.029
1164	32.696
1165	32.569
1166	32.186
1167	32.127
1168	32.539
1169	32.471
1170	32.647
1171	32.696
1172	32.255
1173	32.127
1174	32.118
1175	32.225
1176	32.422
1177	32.471
1178	31.824
1179	31.784
1180	32.157
1181	32.245
1182	32.363
1183	31.863
1184	31.941
1185	32.157
1186	31.696
1187	31.882
1188	32.118
1189	31.882
1190	31.912
1191	31.784
1192	31.696
1193	31.775
1194	31.824
1195	31.961
