X,Y
0,30.647
1,30.735
2,30.559
3,30.627
4,30.618
5,30.422
6,30.451
7,30.657
8,30.471
9,30.353
10,30.549
11,30.549
12,30.500
13,30.392
14,30.382
15,30.255
16,30.314
17,30.441
18,30.186
19,30.020
20,30.382
21,30.569
22,30.333
23,30.441
24,30.382
25,30.598
26,30.794
27,30.725
28,30.922
29,30.775
30,30.775
31,31.167
32,31.333
33,31.196
34,30.980
35,30.794
36,31.049
37,31.020
38,30.794
39,30.824
40,30.618
41,30.461
42,30.549
43,30.559
44,30.529
45,30.451
46,30.216
47,30.186
48,30.167
49,30.255
50,30.186
51,29.676
52,30.020
53,30.363
54,29.814
55,30.000
56,30.510
57,30.216
58,30.069
59,30.206
60,30.039
61,29.971
62,30.098
63,30.304
64,30.324
65,30.578
66,30.598
67,30.559
68,30.961
69,31.255
70,31.608
71,32.225
72,32.324
73,31.882
74,32.422
75,32.382
76,32.000
77,32.402
78,32.539
79,32.716
80,32.941
81,33.971
82,35.314
83,36.912
84,38.912
85,41.539
86,43.471
87,44.402
88,43.324
89,41.480
90,39.824
91,37.598
92,36.343
93,35.098
94,33.696
95,33.078
96,32.314
97,31.598
98,31.755
99,31.608
100,31.529
101,31.343
102,30.990
103,31.010
104,31.363
105,31.343
106,31.363
107,31.588
108,32.000
109,32.873
110,32.931
111,33.520
112,34.902
113,36.304
114,37.451
115,39.363
116,41.167
117,43.284
118,45.588
119,48.137
120,50.284
121,54.324
122,59.392
123,67.069
124,75.118
125,85.902
126,93.225
127,95.069
128,89.059
129,76.902
130,66.343
131,55.020
132,47.451
133,41.480
134,38.422
135,35.559
136,34.647
137,33.706
138,32.441
139,32.363
140,32.275
141,32.059
142,31.637
143,31.039
144,31.186
145,31.206
146,31.275
147,31.294
148,31.441
149,32.029
150,32.520
151,33.020
152,33.225
153,34.176
154,35.324
155,36.853
156,38.765
157,40.824
158,42.618
159,45.245
160,47.304
161,49.206
162,50.510
163,52.539
164,54.971
165,59.333
166,65.196
167,75.157
168,86.686
169,102.951
170,117.363
171,128.176
172,126.951
173,107.912
174,82.108
175,59.206
176,50.127
177,44.363
178,39.824
179,36.196
180,34.725
181,33.529
182,32.794
183,32.422
184,32.235
185,31.971
186,32.461
187,32.343
188,31.824
189,31.696
190,31.637
191,31.686
192,31.500
193,31.422
194,31.775
195,32.137
196,31.931
197,32.118
198,32.657
199,33.186
200,33.167
201,33.833
202,35.147
203,36.284
204,37.382
205,39.353
206,41.431
207,43.725
208,45.127
209,46.108
210,47.343
211,49.637
212,51.529
213,54.873
214,58.039
215,62.284
216,67.382
217,74.627
218,82.000
219,92.412
220,101.569
221,114.549
222,124.941
223,131.735
224,132.422
225,118.951
226,89.725
227,58.461
228,49.069
229,45.324
230,41.745
231,37.686
232,35.755
233,34.039
234,33.461
235,33.157
236,32.814
237,32.706
238,32.716
239,32.559
240,32.490
241,31.980
242,32.304
243,32.716
244,32.235
245,32.275
246,32.029
247,31.775
248,32.275
249,32.343
250,32.235
251,32.382
252,32.255
253,33.010
254,33.667
255,33.863
256,34.275
257,34.951
258,35.765
259,36.892
260,37.882
261,39.794
262,41.206
263,42.255
264,43.275
265,44.461
266,45.343
267,46.304
268,47.461
269,49.745
270,52.716
271,56.775
272,60.402
273,65.137
274,69.333
275,74.480
276,79.225
277,86.245
278,94.235
279,105.402
280,113.922
281,122.853
282,128.186
283,131.931
284,133.500
285,134.853
286,122.422
287,85.873
288,61.549
289,50.863
290,47.873
291,44.961
292,41.598
293,38.127
294,36.363
295,34.716
296,33.814
297,33.520
298,33.843
299,33.735
300,33.480
301,33.245
302,33.245
303,33.196
304,33.118
305,32.902
306,32.539
307,32.804
308,32.922
309,32.637
310,32.186
311,32.088
312,32.500
313,32.725
314,33.059
315,33.029
316,32.686
317,33.000
318,33.441
319,33.627
320,34.245
321,35.029
322,35.775
323,36.686
324,37.314
325,38.402
326,39.529
327,40.549
328,41.186
329,42.578
330,42.971
331,43.078
332,43.598
333,44.108
334,44.843
335,45.745
336,46.863
337,48.529
338,49.735
339,52.088
340,55.157
341,58.745
342,62.078
343,66.637
344,69.686
345,73.716
346,77.696
347,82.186
348,87.127
349,93.853
350,100.127
351,108.324
352,114.637
353,119.863
354,123.353
355,126.765
356,128.588
357,131.167
358,133.069
359,136.676
360,135.225
361,111.725
362,83.059
363,61.127
364,53.627
365,50.794
366,49.824
367,47.255
368,43.196
369,39.637
370,38.216
371,36.902
372,36.147
373,35.382
374,35.216
375,34.941
376,34.804
377,34.412
378,34.441
379,34.480
380,33.814
381,33.500
382,33.480
383,33.412
384,33.441
385,33.167
386,33.284
387,33.373
388,33.059
389,32.951
390,32.637
391,32.902
392,32.980
393,32.873
394,33.020
395,33.324
396,33.755
397,33.745
398,33.980
399,33.961
400,34.118
401,34.667
402,34.725
403,34.980
404,35.431
405,36.275
406,37.127
407,37.569
408,38.206
409,38.676
410,39.127
411,40.049
412,40.735
413,41.912
414,42.392
415,42.853
416,42.667
417,42.402
418,42.686
419,42.735
420,42.941
421,42.765
422,42.902
423,43.137
424,43.725
425,44.392
426,44.814
427,45.657
428,46.431
429,47.696
430,49.010
431,50.637
432,51.657
433,53.333
434,55.039
435,56.373
436,57.882
437,59.882
438,61.520
439,64.275
440,67.098
441,69.863
442,71.882
443,74.833
444,77.922
445,82.010
446,85.412
447,89.451
448,92.657
449,96.578
450,99.922
451,103.353
452,105.824
453,109.167
454,111.529
455,114.000
456,115.951
457,117.294
458,118.931
459,120.686
460,121.745
461,123.118
462,124.441
463,127.333
464,129.784
465,133.235
466,134.559
467,135.931
468,135.363
469,125.559
470,109.588
471,87.931
472,74.245
473,63.588
474,57.451
475,53.608
476,52.480
477,51.118
478,50.480
479,50.373
480,49.216
481,47.098
482,45.127
483,42.490
484,40.735
485,39.480
486,38.804
487,38.157
488,37.363
489,36.363
490,36.078
491,35.647
492,35.324
493,35.000
494,34.716
495,34.961
496,35.157
497,35.000
498,34.931
499,34.667
