X,Y
0,11.5263
1,11.6316
2,11.5497
3,11.7661
4,11.8538
5,12.1404
6,12.1053
7,12.1754
8,12.2281
9,12.5614
10,12.5497
11,12.3860
12,12.2164
13,12.5263
14,12.8129
15,12.7953
16,12.5614
17,12.2456
18,12.0877
19,11.6433
20,11.9591
21,11.7193
22,11.5556
23,11.4444
24,11.4327
25,11.2924
26,10.9942
27,10.8363
28,11.0292
29,11.1170
30,11.1462
31,10.9708
32,10.9766
33,11.0643
34,10.9883
35,10.8421
36,10.7836
37,10.9766
38,11.2573
39,11.6433
40,11.6901
41,11.7193
42,11.7544
43,11.9942
44,11.7895
45,12.1813
46,12.2222
47,12.6433
48,12.8304
49,12.8129
50,12.9240
51,13.1287
52,12.7895
53,12.7193
54,12.9591
55,12.8421
56,12.7310
57,12.2047
58,12.0234
59,11.8246
60,11.6316
61,11.2398
62,11.3392
63,11.0585
64,10.9532
65,10.9006
66,11.2456
67,11.2456
68,10.8421
69,10.8363
70,11.0000
71,10.9766
72,11.0994
73,11.2515
74,10.9240
75,10.8947
76,10.9532
77,11.0819
78,11.0351
79,11.1813
80,11.3216
81,11.6491
82,11.6257
83,11.8421
84,11.7953
85,12.3626
86,12.2865
87,12.5614
88,12.7778
89,13.2865
90,13.2865
91,13.3918
92,13.1813
93,13.0585
94,13.1111
95,12.9064
96,13.0819
97,12.7368
98,12.5205
99,12.1345
100,12.3567
101,11.9181
102,11.8421
103,11.7135
104,11.4912
105,11.4327
106,11.6140
107,11.5263
108,11.4094
109,11.4211
110,11.5263
111,11.4620
112,11.5322
113,11.7953
114,11.6433
115,11.5965
116,11.5731
117,11.8304
118,11.8246
119,11.9532
120,11.9181
121,12.4152
122,12.5731
123,12.7018
124,12.6550
125,13.1287
126,13.0175
127,13.7544
128,13.8480
129,14.5731
130,14.5789
131,14.9415
132,15.1520
133,15.6491
134,15.5263
135,15.8421
136,15.7251
137,15.8480
138,15.9415
139,16.5088
140,16.6725
141,17.1228
142,17.4678
143,18.8012
144,18.7836
145,20.8421
146,20.8363
147,24.3158
148,24.8947
149,29.8246
150,30.4386
151,37.5205
152,38.1170
153,45.6023
154,46.4269
155,54.3567
156,55.1637
157,60.7602
158,61.0175
159,64.7193
160,64.8772
161,64.9825
162,64.8187
163,60.4327
164,60.0468
165,52.6608
166,51.9532
167,44.3801
168,43.4912
169,37.0000
170,36.4035
171,31.7076
172,31.3450
173,28.8012
174,28.3801
175,27.7018
176,28.0000
177,28.5965
178,28.6316
