X,Y
0,15.5380
1,15.6374
2,15.6374
3,15.6433
4,15.8246
5,16.3567
6,16.1813
7,16.2632
8,16.2281
9,16.8012
10,16.8947
11,17.3099
12,17.4971
13,17.1228
14,16.9006
15,16.2749
16,16.2164
17,15.8538
18,15.8304
19,15.7485
20,15.8713
21,15.6491
22,15.5263
23,15.4561
24,15.2339
25,15.2222
26,15.3977
27,15.3099
28,15.2105
29,15.1520
30,15.2515
31,15.2807
32,15.0468
33,14.8596
34,15.2632
35,15.3041
36,15.0702
37,15.2339
38,15.1871
39,15.2105
40,15.0643
41,15.2924
42,15.4269
43,15.5731
44,15.4854
45,15.9474
46,16.2807
47,17.0643
48,16.8012
49,17.2632
50,17.3567
51,17.3275
52,17.4795
53,16.7427
54,16.6023
55,15.9591
56,16.0175
57,15.6784
58,15.2281
59,15.0292
60,15.1930
61,15.0702
62,14.8889
63,14.7778
64,14.7193
65,14.6374
66,14.7778
67,14.7193
68,14.6199
69,14.5439
70,14.5322
71,14.4971
72,14.5146
73,14.5380
74,14.5906
75,14.7602
76,14.9357
77,14.7135
78,14.6842
79,14.9825
80,14.9474
81,15.1520
82,15.0234
83,15.5088
84,15.6257
85,16.1637
86,16.2749
87,16.6608
88,16.9532
89,17.4094
90,17.1287
91,17.4561
92,17.3626
93,16.8129
94,16.6959
95,16.1228
96,16.1637
97,15.5322
98,15.1988
99,15.0760
100,15.3041
101,15.2281
102,15.1520
103,15.0175
104,14.9708
105,15.1520
106,15.2690
107,15.3099
108,15.2749
109,15.1287
110,14.9474
111,15.1053
112,15.4503
113,15.3216
114,15.0526
115,15.0409
116,15.2105
117,15.3392
118,15.1287
119,15.1170
120,15.0585
121,15.3275
122,15.3509
123,15.5673
124,15.8246
125,16.0643
126,15.9181
127,16.4620
128,16.3801
129,17.2866
130,17.6901
131,18.5906
132,18.0643
133,18.5205
134,18.8830
135,19.3918
136,19.3918
137,18.4327
138,18.2339
139,17.7602
140,17.6842
141,17.8363
142,18.4737
143,19.4444
144,18.7310
145,20.1871
146,20.7134
147,23.1988
148,23.5731
149,26.9181
150,27.3509
151,32.9766
152,33.4269
153,41.2222
154,41.9591
155,50.5380
156,51.5439
157,60.2807
158,60.8772
159,65.0409
160,64.9298
161,60.7018
162,60.1930
163,50.4211
164,49.2339
165,39.9942
166,39.2982
167,32.1520
168,31.4971
169,27.5205
170,27.4269
171,25.9181
172,25.6257
173,24.5906
