530.45	1113.07
530.66	1116.14
530.87	1112.05
531.08	1084.60
531.29	1120.85
531.50	1108.16
531.71	1102.01
531.92	1135.60
532.13	1120.85
532.34	1117.78
532.55	1127.82
532.76	1124.33
532.97	1106.93
533.18	1103.45
533.39	1120.85
533.61	1111.02
533.82	1125.36
534.03	1113.48
534.24	1136.01
534.45	1095.46
534.66	1125.56
534.87	1106.93
535.08	1132.32
535.29	1101.19
535.50	1139.69
535.71	1092.18
535.92	1108.16
536.13	1099.35
536.34	1138.06
536.55	1127.41
536.76	1095.66
536.97	1108.98
537.18	1102.63
537.39	1086.04
537.60	1130.89
537.81	1089.31
538.02	1128.64
538.23	1114.71
538.44	1116.55
538.65	1123.72
538.86	1122.90
539.07	1108.36
539.28	1125.77
539.49	1125.97
539.70	1098.94
539.91	1102.01
540.12	1123.93
540.33	1102.01
540.54	1119.62
540.75	1110.00
540.96	1103.04
541.17	1101.81
541.38	1126.79
541.59	1105.29
541.80	1107.34
542.01	1095.66
542.22	1113.07
542.43	1114.50
542.64	1110.20
542.85	1114.50
543.06	1126.38
543.27	1118.19
543.48	1122.90
543.69	1089.93
543.90	1111.64
544.11	1128.64
544.32	1121.67
544.53	1112.05
544.74	1122.90
544.95	1091.57
545.16	1127.61
545.37	1117.99
545.58	1125.15
545.79	1100.58
546.00	1118.60
546.21	1111.23
546.42	1102.63
546.63	1125.97
546.84	1151.16
547.05	1107.95
547.26	1125.15
547.47	1097.30
547.68	1129.66
547.88	1123.72
548.09	1143.38
548.30	1125.15
548.51	1115.73
548.72	1079.48
548.93	1112.25
549.14	1084.81
549.35	1108.77
549.56	1099.55
549.77	1138.06
549.98	1112.87
550.19	1111.23
550.40	1117.37
550.61	1156.08
550.81	1109.18
551.02	1125.56
551.23	1107.95
551.44	1139.49
551.65	1121.88
551.86	1147.27
552.07	1132.94
552.28	1142.77
552.49	1117.78
552.70	1111.23
552.91	1114.30
553.11	1109.38
553.32	1115.94
553.53	1119.83
553.74	1100.37
553.95	1116.76
554.16	1116.96
554.37	1095.66
554.58	1117.17
554.79	1094.43
555.00	1122.29
555.20	1138.47
555.41	1111.23
555.62	1122.49
555.83	1092.80
556.04	1134.17
556.25	1097.71
556.46	1118.19
556.67	1116.14
556.87	1108.57
557.08	1126.18
557.29	1127.00
557.50	1138.47
557.71	1126.38
557.92	1142.56
558.13	1121.26
558.33	1119.01
558.54	1106.52
558.75	1100.17
558.96	1140.51
559.17	1098.53
559.38	1128.84
559.59	1119.21
559.79	1134.17
560.00	1110.00
560.21	1111.23
560.42	1100.58
560.63	1130.27
560.84	1109.18
561.04	1109.38
561.25	1114.10
561.46	1129.25
561.67	1099.55
561.88	1116.14
562.09	1104.06
562.29	1125.56
562.50	1146.45
562.71	1133.96
562.92	1106.11
563.13	1102.22
563.34	1109.59
563.54	1140.72
563.75	1116.35
563.96	1150.96
564.17	1112.25
564.38	1150.96
564.58	1127.61
564.79	1097.71
565.00	1120.24
565.21	1126.59
565.42	1102.42
565.62	1110.82
565.83	1110.20
566.04	1137.03
566.25	1120.65
566.46	1138.26
566.66	1104.26
566.87	1131.09
567.08	1117.17
567.29	1117.78
567.50	1090.54
567.70	1120.85
567.91	1125.36
568.12	1107.95
568.33	1114.50
568.54	1123.31
568.74	1109.79
568.95	1104.06
569.16	1104.26
569.37	1103.65
569.57	1115.94
569.78	1132.53
569.99	1121.26
570.20	1131.30
570.40	1113.07
570.61	1102.22
570.82	1102.63
571.03	1131.50
571.23	1106.31
571.44	1129.86
571.65	1088.09
571.86	1118.81
572.07	1115.32
572.27	1135.39
572.48	1123.31
572.69	1088.70
572.89	1090.34
573.10	1115.32
573.31	1118.60
573.52	1139.08
573.72	1123.93
573.93	1123.11
574.14	1102.42
574.35	1116.76
574.55	1115.53
574.76	1110.00
574.97	1106.72
575.18	1108.16
575.38	1106.31
575.59	1121.26
575.80	1109.38
576.00	1138.67
576.21	1128.02
576.42	1120.24
576.63	1117.78
576.83	1130.27
577.04	1105.70
577.25	1120.65
577.45	1127.61
577.66	1119.83
577.87	1118.40
578.08	1123.31
578.28	1094.43
578.49	1119.62
578.70	1091.77
578.90	1139.49
579.11	1112.87
579.32	1116.96
579.52	1115.73
579.73	1126.59
579.94	1118.19
580.14	1131.71
580.35	1113.48
580.56	1127.00
580.76	1109.79
580.97	1130.89
581.18	1101.19
581.39	1119.83
581.59	1106.93
581.80	1123.31
582.01	1118.60
582.21	1133.76
582.42	1106.52
582.63	1139.29
582.83	1093.00
583.04	1136.62
583.24	1113.48
583.45	1116.76
583.66	1125.56
583.86	1111.64
584.07	1114.71
584.28	1133.14
584.48	1118.81
584.69	1105.49
584.90	1103.04
585.10	1133.55
585.31	1112.25
585.52	1130.48
585.72	1121.47
585.93	1115.53
586.14	1128.23
586.34	1136.83
586.55	1127.82
586.75	1110.82
586.96	1110.00
587.17	1129.86
587.37	1108.98
587.58	1097.51
587.79	1131.91
587.99	1131.91
588.20	1110.41
588.40	1115.94
588.61	1125.15
588.82	1112.05
589.02	1110.41
589.23	1134.57
589.43	1103.65
589.64	1109.59
589.85	1082.15
590.05	1133.76
590.26	1128.64
590.47	1129.45
590.67	1119.21
590.88	1113.89
591.08	1108.77
591.29	1130.48
591.50	1128.84
591.70	1117.78
591.91	1096.89
592.11	1135.60
592.32	1113.89
592.52	1140.72
592.73	1120.85
592.94	1112.66
593.14	1122.29
593.35	1091.57
593.55	1127.41
593.76	1103.45
593.96	1113.07
594.17	1128.43
594.38	1117.37
594.58	1118.60
594.79	1115.94
594.99	1108.16
595.20	1100.17
595.40	1129.05
595.61	1109.79
595.82	1128.64
596.02	1107.34
596.23	1124.54
596.43	1105.08
596.64	1125.36
596.84	1112.87
597.05	1142.77
597.25	1107.13
597.46	1116.14
597.67	1098.33
597.87	1130.68
598.08	1101.40
598.28	1113.48
598.49	1095.25
598.69	1121.67
598.90	1109.38
599.10	1118.19
599.31	1090.34
599.51	1148.50
599.72	1095.05
599.92	1139.90
600.13	1115.32
600.33	1120.65
600.54	1124.54
600.74	1117.78
600.95	1105.08
601.15	1121.26
601.36	1124.95
601.56	1125.15
601.77	1105.49
601.98	1115.94
602.18	1120.24
602.39	1134.57
602.59	1103.65
602.80	1109.18
603.00	1118.19
603.21	1115.94
603.41	1128.23
603.62	1121.67
603.82	1100.99
604.02	1102.63
604.23	1125.97
604.43	1129.25
604.64	1123.11
604.84	1118.60
605.05	1126.38
605.25	1110.61
605.46	1110.82
605.66	1106.72
605.87	1111.23
606.07	1123.31
606.28	1122.29
606.48	1115.32
606.69	1107.34
606.89	1119.42
607.10	1113.48
607.30	1120.24
607.51	1105.90
607.71	1128.23
607.92	1115.94
608.12	1129.86
608.32	1124.74
608.53	1122.08
608.73	1105.90
608.94	1144.00
609.14	1087.68
609.35	1123.72
609.55	1132.53
609.76	1108.77
609.96	1108.98
610.16	1126.38
610.37	1115.12
610.57	1115.94
610.78	1087.88
610.98	1111.64
611.19	1129.25
611.39	1123.52
611.59	1114.30
611.80	1108.98
612.00	1108.77
612.21	1134.78
612.41	1102.42
612.62	1134.78
612.82	1108.98
613.02	1132.73
613.23	1120.44
613.43	1124.54
613.64	1108.77
613.84	1137.24
614.05	1116.96
614.25	1132.32
614.45	1117.37
614.66	1128.23
614.86	1112.05
615.07	1130.48
615.27	1116.14
615.47	1132.53
615.68	1112.46
615.88	1102.01
616.09	1140.31
616.29	1116.55
616.49	1108.57
616.70	1131.09
616.90	1115.32
617.10	1125.56
617.31	1096.89
617.51	1126.38
617.72	1103.45
617.92	1121.88
618.12	1136.83
618.33	1122.08
618.53	1114.10
618.73	1122.29
618.94	1109.38
619.14	1130.89
619.35	1131.50
619.55	1118.19
619.75	1128.84
619.96	1130.48
620.16	1127.00
620.36	1121.26
620.57	1105.29
620.77	1107.13
620.97	1102.83
621.18	1136.62
621.38	1113.48
621.58	1115.12
621.79	1096.89
621.99	1151.16
622.20	1121.06
622.40	1140.92
622.60	1123.31
622.81	1119.01
623.01	1105.49
623.21	1127.82
623.42	1115.12
623.62	1132.94
623.82	1113.69
624.03	1123.52
624.23	1127.61
624.43	1114.50
624.63	1098.94
624.84	1129.05
625.04	1132.12
625.24	1120.85
625.45	1086.04
625.65	1124.95
625.85	1120.24
626.06	1120.24
626.26	1133.35
