X,Y
0,13.0917
1,13.1667
2,14.1500
3,14.2667
4,15.6167
5,15.8167
6,18.2333
7,18.3000
8,21.4000
9,21.8750
10,25.8250
11,26.3000
12,30.3917
13,30.6500
14,33.6167
15,33.9917
16,36.7083
17,36.8083
18,37.3083
19,37.1750
20,35.9417
21,35.7083
22,31.9500
23,31.6083
24,27.0250
25,26.3917
26,23.7583
27,23.6250
28,23.0417
29,23.1333
30,25.3000
31,25.6833
32,28.8833
33,29.2000
34,33.1917
35,33.6000
36,38.2000
37,38.5500
38,43.9417
39,44.5750
40,50.0833
41,50.9833
42,56.5917
43,56.5083
44,58.9167
45,59.4667
46,60.6250
47,60.5500
48,62.6000
49,62.9917
50,62.2917
51,61.4417
52,51.5083
53,50.2667
54,38.3333
55,37.4167
56,31.2917
57,30.8500
58,27.6583
59,27.5917
60,26.8000
61,26.7500
62,27.5417
63,27.5083
64,30.0333
65,30.5417
66,33.5000
67,33.6667
68,36.2833
69,36.6250
70,40.2667
71,40.6333
72,46.4833
73,47.4000
74,55.2500
75,56.2917
76,67.0250
77,67.9417
78,72.9083
79,72.8250
80,66.7833
81,66.1667
82,65.9000
83,66.3083
84,73.2917
85,73.5500
86,66.6667
87,64.9667
88,43.7500
89,41.9750
90,31.4333
91,30.6833
92,26.8250
93,26.4500
94,23.9167
95,23.8167
96,23.3250
97,23.4333
98,24.8250
99,24.8167
100,27.2417
101,27.6833
102,30.3583
103,30.5917
104,33.1417
105,33.5583
106,36.2000
107,36.4250
108,39.8417
109,40.2083
110,45.9167
111,46.6500
112,57.0667
113,58.4167
114,72.9167
115,74.5167
116,86.9667
117,87.3000
118,78.4583
119,76.9167
120,68.2667
121,68.0917
122,70.4000
123,70.9333
124,72.7000
125,72.6250
126,66.3500
127,64.8500
128,46.1833
129,44.3500
130,33.0917
131,32.4083
132,28.0083
133,27.7417
134,25.3583
135,25.1083
136,23.5583
137,23.4333
138,23.7000
139,23.8917
140,25.3333
141,25.4250
142,27.5333
143,27.7583
144,30.3333
145,30.4333
146,32.3167
147,32.6083
148,35.6417
149,36.0167
150,38.7667
151,39.0167
152,44.5667
153,45.3083
154,53.0500
155,54.0917
156,66.2417
157,67.5333
158,82.6000
159,84.4083
160,91.4250
161,90.8167
162,83.0417
163,82.0333
164,72.7417
165,72.2500
166,68.3250
167,68.1333
168,69.3417
169,69.6083
170,69.6250
171,69.1083
172,59.7000
173,58.2250
174,42.6750
175,41.4500
176,33.1750
177,32.4333
178,28.3417
179,28.3167
180,25.9000
181,25.5583
182,24.7417
183,24.6417
184,24.6583
185,24.7250
186,25.5583
187,25.6917
188,27.1167
189,27.2417
190,28.8333
191,29.0333
192,31.2333
193,31.3667
194,33.3250
195,33.5167
196,36.0750
197,36.4500
198,40.2750
199,40.6750
200,45.2500
201,45.8333
202,52.6583
203,53.7083
204,64.1250
205,65.1000
206,77.9000
207,79.2417
208,89.8917
209,90.7417
210,93.1583
211,92.8583
212,85.6417
213,84.5500
214,74.0417
215,73.4000
216,68.3750
217,68.3417
218,68.9417
219,68.8417
220,70.3333
221,70.3500
222,66.8167
223,65.8417
224,54.3500
225,53.0667
226,41.0667
227,40.0250
228,33.6833
229,33.3333
230,29.2667
231,29.0667
232,27.4000
233,27.2083
234,25.7083
235,25.5500
236,25.1250
237,25.1917
238,25.4750
239,25.4417
240,26.4833
241,26.7167
242,28.0083
243,28.1500
244,29.5583
245,29.5667
246,31.3833
247,31.5500
248,33.0917
249,33.2750
250,35.5333
251,35.7167
252,39.0583
253,39.4583
254,43.5167
255,44.0833
256,48.8833
257,49.4083
258,55.6167
259,56.3083
260,65.0917
261,66.1083
262,76.1833
263,77.1167
264,86.2750
265,87.5000
266,94.0750
267,94.3250
268,95.6500
269,95.2250
270,87.9500
271,86.9333
272,76.3250
273,75.3833
274,69.9333
275,69.4083
276,68.2250
277,68.2417
278,69.1250
279,69.5083
280,69.5417
281,69.3417
282,67.5500
283,67.1583
284,58.6750
285,57.5750
286,48.0500
287,47.1250
288,39.1500
289,38.5167
290,33.3000
291,33.0667
292,30.3500
293,30.0167
294,28.4167
295,28.2833
296,26.7417
297,26.6833
298,25.4667
299,25.3500
300,25.7667
301,25.7000
302,26.0750
303,26.1667
304,27.0250
305,27.2417
306,27.9333
307,27.9500
308,29.2833
309,29.2917
310,30.5583
311,30.8000
312,32.0500
313,32.3583
314,34.3833
315,34.2250
316,36.2917
317,36.8417
318,39.6417
319,39.8083
320,43.0917
