X,Y
0,13.603
1,13.238
2,13.460
3,13.349
4,13.143
5,13.095
6,13.413
7,13.333
8,13.302
9,13.508
10,13.952
11,13.778
12,14.381
13,14.587
14,15.222
15,14.905
16,15.714
17,15.937
18,16.016
19,16.238
20,16.476
21,16.349
22,16.190
23,15.952
24,14.905
25,14.746
26,14.079
27,14.556
28,14.063
29,13.825
30,13.667
31,13.762
32,13.810
33,13.571
34,13.556
35,13.460
36,13.730
37,13.984
38,13.667
39,13.540
40,13.778
41,13.714
42,13.825
43,13.952
44,14.730
45,15.000
46,15.921
47,16.016
48,17.095
49,17.270
50,18.222
51,18.206
52,18.619
53,18.603
54,18.365
55,18.032
56,16.841
57,17.127
58,15.905
59,15.651
60,15.048
61,14.905
62,14.825
63,14.952
64,14.841
65,14.762
66,14.429
67,14.206
68,14.397
69,14.429
70,14.492
71,14.683
72,15.206
73,14.937
74,15.492
75,15.413
76,16.111
77,16.175
78,17.508
79,17.540
80,18.651
81,19.095
82,21.365
83,21.444
84,23.397
85,23.635
86,24.587
87,24.810
88,26.048
89,25.794
90,27.571
91,28.222
92,33.444
93,34.508
94,41.365
95,41.762
96,50.190
97,51.286
98,60.476
99,61.222
100,69.778
101,70.429
102,77.397
103,77.619
104,77.619
105,77.619
106,72.571
107,71.397
108,61.508
109,61.079
110,52.921
111,51.889
112,47.746
113,47.556
114,47.698
115,48.365
116,52.794
117,53.111
118,61.111
119,61.667
120,72.794
121,74.238
122,83.968
123,84.873
124,95.921
125,97.540
126,102.746
127,103.254
128,103.429
129,104.556
130,104.794
131,105.873
132,106.190
133,107.175
134,107.127
135,106.651
136,106.460
137,104.762
138,104.286
139,101.063
140,86.905
141,85.714
142,73.349
143,72.683
144,65.937
145,65.349
146,62.206
147,62.063
148,62.397
149,62.762
150,66.857
151,67.302
152,74.730
153,75.492
154,84.159
155,85.063
156,94.270
157,95.302
158,101.762
159,102.921
160,103.222
161,104.286
162,104.810
163,107.698
164,108.079
165,110.429
166,110.603
167,111.333
168,111.397
169,111.302
170,111.413
171,109.667
172,108.825
173,103.810
174,90.952
175,87.159
176,66.667
177,65.810
178,60.175
179,59.508
180,56.254
181,56.238
182,53.603
183,53.349
184,54.619
185,54.825
186,57.714
187,57.825
188,65.444
189,66.333
190,74.302
191,75.397
192,84.190
193,84.921
194,94.175
195,95.603
196,101.841
197,103.397
198,103.714
199,105.825
200,106.270
201,109.889
202,110.746
203,114.333
204,114.619
205,113.540
206,113.238
207,111.476
208,111.270
209,111.190
210,111.032
211,107.429
212,106.270
213,101.000
214,77.825
215,75.444
216,61.841
217,60.937
218,56.603
219,56.460
220,54.794
221,54.381
222,51.746
223,51.794
224,51.079
225,51.317
226,53.587
227,53.857
228,59.095
229,59.429
230,67.016
231,67.571
232,74.794
233,76.032
234,84.286
235,84.873
236,94.063
237,95.413
238,101.460
239,102.317
240,102.651
241,104.365
242,104.794
243,107.333
244,108.175
245,113.032
246,113.635
247,115.063
248,115.000
249,114.079
250,113.603
251,110.794
252,110.444
253,109.048
254,108.905
255,107.825
256,107.397
257,104.000
258,101.365
259,97.524
260,72.635
261,70.603
262,62.063
263,62.016
264,58.079
265,57.762
266,55.175
267,54.381
268,51.889
269,52.238
270,52.698
271,52.778
272,55.302
273,55.921
274,59.810
275,59.714
276,64.190
277,65.016
278,70.968
279,71.698
280,77.889
281,78.540
282,85.810
283,86.667
284,96.349
285,97.302
286,101.238
287,101.794
288,101.984
289,103.762
290,104.222
291,106.651
292,106.984
293,110.937
294,111.952
295,115.333
296,115.683
297,116.524
298,116.413
299,113.921
300,113.444
301,110.762
302,110.317
303,109.302
304,109.063
305,107.984
306,107.905
307,105.222
308,104.556
309,101.635
310,90.635
311,87.571
312,70.952
313,70.206
314,65.508
315,65.270
316,61.540
317,61.476
318,58.333
319,57.889
320,55.190
321,55.016
322,54.460
323,54.444
324,55.968
325,56.127
326,59.016
327,59.032
328,62.651
329,63.159
330,66.651
331,66.667
332,71.159
333,71.952
334,77.651
335,78.429
336,84.254
337,84.667
338,91.651
339,93.063
340,100.127
341,100.714
342,101.206
343,102.079
344,102.349
345,104.190
346,104.444
347,106.492
348,107.032
349,110.000
350,110.460
351,113.619
352,114.270
353,116.746
354,116.968
355,117.000
356,116.857
357,115.095
358,114.635
