X,Y
0,11.839
1,11.368
2,10.989
3,10.954
4,11.425
5,11.667
6,11.299
7,11.184
8,11.138
9,11.149
10,11.184
11,11.230
12,11.310
13,11.471
14,11.253
15,11.701
16,11.736
17,11.897
18,11.954
19,12.609
20,12.862
21,13.218
22,13.322
23,13.563
24,13.115
25,12.368
26,12.540
27,11.885
28,11.724
29,11.345
30,11.506
31,11.391
32,11.172
33,11.011
34,10.943
35,11.000
36,10.977
37,10.977
38,10.897
39,10.920
40,11.034
41,11.138
42,11.195
43,11.310
44,10.966
45,11.379
46,11.862
47,12.241
48,12.000
49,12.598
50,13.000
51,13.575
52,13.322
53,13.736
54,13.701
55,13.149
56,13.046
57,12.034
58,11.943
59,11.425
60,11.333
61,11.299
62,11.391
63,11.333
64,11.379
65,11.253
66,11.161
67,11.172
68,11.333
69,11.264
70,11.218
71,11.057
72,10.897
73,11.161
74,11.218
75,11.494
76,11.563
77,11.782
78,11.862
79,12.448
80,12.437
81,13.126
82,13.264
83,14.276
84,14.207
85,14.966
86,15.092
87,14.540
88,14.241
89,12.862
90,12.943
91,12.540
92,12.207
93,11.931
94,12.034
95,11.897
96,11.862
97,11.931
98,12.000
99,11.644
100,11.690
101,11.701
102,11.598
103,11.667
104,11.575
105,11.690
106,11.770
107,11.966
108,12.115
109,12.678
110,12.609
111,13.230
112,13.540
113,15.011
114,14.701
115,16.230
116,16.552
117,18.517
118,18.425
119,18.908
120,19.080
121,18.747
122,18.805
123,19.540
124,19.667
125,23.299
126,23.724
127,29.747
128,30.506
129,37.460
130,38.000
131,45.954
132,46.690
133,53.552
134,54.195
135,56.598
136,56.425
137,54.402
138,54.368
139,47.759
140,46.598
141,38.448
142,37.793
143,32.782
144,32.563
145,30.126
146,29.839
147,31.494
148,31.540
149,35.069
150,35.793
151,42.356
152,43.195
153,50.517
154,50.862
155,58.793
156,59.954
157,67.989
158,68.529
159,75.920
160,76.793
161,84.391
162,85.540
163,95.713
164,96.540
165,100.736
166,101.161
167,100.931
168,99.851
169,86.172
170,84.471
171,66.954
172,65.138
173,52.793
174,52.034
175,44.782
176,44.195
177,40.529
178,40.552
179,40.759
180,40.897
181,43.494
182,43.471
183,45.115
184,45.506
185,50.092
186,50.483
187,56.701
188,57.782
189,66.770
190,67.575
191,73.989
192,74.149
193,78.575
194,79.184
195,89.126
196,91.092
197,101.437
198,103.828
199,104.276
200,105.667
201,105.759
202,104.713
203,104.161
204,100.437
205,72.839
206,69.540
207,48.172
208,46.632
209,39.885
210,39.862
211,36.839
212,36.310
213,36.126
214,35.931
215,37.448
216,37.759
217,39.241
218,39.552
219,40.011
220,40.092
221,42.655
222,42.747
223,48.207
224,48.931
225,56.460
226,57.517
227,65.885
228,66.621
229,74.586
230,75.483
231,82.874
232,83.839
233,96.966
234,98.724
235,102.011
236,105.345
237,106.115
238,108.747
239,108.621
240,106.080
241,105.747
242,103.276
243,98.966
244,94.345
245,57.644
246,55.069
247,42.575
248,42.034
249,36.943
250,36.563
251,34.644
252,34.644
253,34.701
254,34.770
255,36.046
256,36.000
257,37.540
258,37.678
259,38.425
260,38.575
261,39.586
262,39.885
263,43.264
264,43.575
265,48.759
266,49.460
267,55.667
268,56.425
269,64.276
270,64.920
271,73.207
272,74.092
273,82.391
274,83.103
275,94.391
276,95.966
277,100.931
278,103.460
279,104.057
280,106.402
281,106.839
282,108.299
283,108.126
284,105.655
285,105.276
286,103.195
287,102.621
288,99.690
289,72.034
290,68.701
291,49.943
292,48.678
293,40.885
294,40.667
295,37.828
296,37.310
297,35.655
298,35.770
299,35.897
300,35.862
301,36.931
302,37.000
303,37.529
304,37.552
305,38.563
306,38.874
307,40.103
308,40.115
309,42.287
310,42.391
311,46.632
312,47.103
313,52.230
314,53.069
315,58.195
316,58.736
317,65.759
318,66.287
319,74.471
320,75.023
321,81.874
322,83.057
323,93.241
324,94.218
325,100.149
326,102.529
327,103.023
328,105.655
329,106.138
330,107.506
331,107.586
332,108.218
333,108.092
334,106.034
335,105.690
336,104.241
337,103.851
338,100.874
339,87.966
340,84.782
341,58.494
342,56.540
343,46.713
344,46.046
345,41.908
346,41.494
347,38.747
348,38.805
349,38.138
350,38.437
351,37.920
352,37.609
353,37.943
354,37.966
355,38.517
356,38.667
357,39.506
358,39.448
359,39.782
360,39.724
361,41.437
362,41.782
363,43.632
364,43.828
365,46.552
366,47.011
367,51.874
368,52.517
369,57.322
370,57.540
371,62.632
372,63.379
373,69.644
374,70.092
375,76.529
376,77.885
377,86.943
378,87.230
379,96.943
380,98.448
381,100.736
382,102.736
383,103.080
384,104.701
385,105.046
386,106.563
387,106.770
388,107.828
389,108.069
