X,Y
0,14.0083
1,14.0083
2,14.6000
3,14.7833
4,14.8083
5,14.7917
6,14.5667
7,14.5667
8,14.6500
9,14.8000
10,15.7167
11,15.6917
12,18.2500
13,18.5917
14,21.7500
15,22.0833
16,26.2083
17,26.4833
18,31.0167
19,31.4583
20,36.1083
21,36.5667
22,40.4083
23,40.8500
24,43.9000
25,44.0750
26,46.9083
27,47.4250
28,50.4583
29,50.6250
30,50.7833
31,50.5917
32,46.7917
33,46.3000
34,40.0583
35,39.1917
36,33.5250
37,33.2167
38,31.1167
39,30.8417
40,30.3333
41,30.3833
42,30.6583
43,30.7167
44,32.6250
45,32.9750
46,35.8583
47,36.1667
48,41.1500
49,41.7500
50,48.3333
51,49.1000
52,56.1750
53,56.9250
54,61.5333
55,61.7417
56,61.7167
57,61.4333
58,59.1333
59,59.2917
60,62.5583
61,63.1333
62,69.3583
63,69.4750
64,66.5500
65,65.8250
66,50.4333
67,48.5083
68,36.4083
69,35.7500
70,31.0417
71,30.7417
72,28.3333
73,28.3333
74,27.8750
75,27.8500
76,28.2250
77,28.1417
78,29.4417
79,29.7667
80,32.2917
81,32.6000
82,37.3583
83,37.8833
84,43.3250
85,43.8667
86,51.0250
87,52.0583
88,61.7417
89,62.8583
90,74.1167
91,75.1250
92,74.3417
93,73.1500
94,60.5167
95,59.4083
96,58.9000
97,59.6750
98,69.2833
99,70.3083
100,76.3583
101,75.9583
102,61.5500
103,59.4917
104,41.0500
105,39.7000
106,32.0500
107,31.6500
108,27.8583
109,27.5917
110,25.7083
111,25.5917
112,25.8583
113,25.8917
114,26.9167
115,26.9833
116,27.6250
117,27.6167
118,30.0500
119,30.4917
120,33.5833
121,34.0667
122,38.3833
123,38.9167
124,44.2167
125,44.8333
126,52.5500
127,53.7000
128,65.8750
129,67.3833
130,82.4250
131,83.4417
132,85.0083
133,83.7167
134,67.4167
135,66.3083
136,60.1583
137,60.0500
138,64.4583
139,65.2000
140,69.7750
141,70.2583
142,73.9750
143,73.4583
144,63.2333
145,61.9000
146,45.3667
147,43.9167
148,35.4167
149,34.8667
150,29.4750
151,28.9917
152,26.2417
153,26.0750
154,25.5583
155,25.4500
156,25.8583
157,26.1083
158,27.0167
159,27.2583
160,28.7583
161,28.8083
162,30.8833
163,31.2417
164,34.4500
165,34.8917
166,38.4250
167,38.8083
168,43.9167
169,44.3000
170,51.0083
171,51.9417
172,62.4417
173,63.6917
174,77.1083
175,78.7750
176,88.5833
177,88.4667
178,85.5583
179,84.7250
180,70.9750
181,69.7583
182,62.8167
183,62.6833
184,64.2083
185,64.4583
186,67.2500
187,67.6833
188,71.9000
189,71.9667
190,71.4333
191,71.0167
192,59.3833
193,57.9583
194,44.7000
195,43.6417
196,35.3750
197,34.9333
198,31.2167
199,30.7083
200,27.5917
201,27.2917
202,26.1083
203,26.0583
204,25.8083
205,25.7833
206,26.3667
207,26.6167
208,28.3167
209,28.7500
210,30.5333
211,30.5833
212,33.2500
213,33.4417
214,36.5750
215,36.9750
216,40.4833
217,40.9167
218,45.9083
219,46.5083
220,52.0000
221,52.6750
222,61.0500
223,62.0583
224,72.9000
225,74.1583
226,84.1000
227,85.0333
228,90.8417
229,90.8167
230,87.7417
231,86.9417
232,75.5667
233,74.4083
234,66.1333
235,65.5083
236,64.4167
237,64.6917
238,66.4000
239,66.5833
240,68.9000
241,69.0667
242,72.0417
243,72.2167
244,71.3667
245,70.8000
246,61.7000
247,60.7167
248,50.4250
249,49.4417
250,39.7333
251,38.7250
252,33.9250
253,33.5333
254,30.7750
255,30.8000
256,28.6167
257,28.2750
258,26.9583
259,26.9917
260,26.6833
261,26.6917
262,27.4833
263,27.4750
264,28.4500
265,28.9000
266,30.2000
267,30.0417
268,32.2667
269,32.4917
270,34.8667
271,35.2500
272,38.2417
273,38.3833
274,41.1667
275,41.5250
276,45.5917
277,46.2333
278,50.8833
279,51.2000
280,56.6083
281,57.4917
282,65.1250
283,65.9667
284,74.5167
285,75.2917
286,82.7167
287,83.4250
288,89.2917
289,90.0083
290,93.4917
291,93.2417
292,90.3000
293,89.7250
294,80.9583
295,80.1083
296,71.5917
297,70.9750
298,67.0500
299,66.8750
300,66.3833
301,66.4000
302,67.4333
303,67.4750
304,70.0583
305,70.3000
306,71.8583
307,72.1250
308,72.8333
309,72.9250
310,70.4417
311,69.8833
312,62.2417
313,61.3583
314,54.6000
315,53.7333
316,45.3500
317,44.6417
318,38.4667
319,37.8083
320,34.7000
321,34.4833
322,32.5500
323,32.5083
324,30.9417
325,30.7333
326,29.1417
327,28.9333
328,28.1833
329,28.1333
330,28.4333
331,28.5250
332,28.9667
333,29.0250
334,30.1917
335,30.3417
336,31.4250
337,31.5667
338,33.1000
339,33.1333
340,34.5500
341,34.7333
342,36.7167
343,37.0167
344,39.0917
345,39.2750
346,41.5750
347,41.8333
348,44.4833
349,44.8500
350,47.2583
351,47.5250
352,51.4250
353,51.7000
354,55.7667
355,56.3500
356,60.8667
357,61.3000
358,66.1167
359,66.9500
360,72.7583
361,73.0083
362,79.5250
363,79.9750
364,84.4083
365,84.9500
366,90.1250
367,90.9750
368,95.4000
369,95.7417
370,97.8417
371,97.9667
372,98.4750
373,98.4000
374,96.8833
375,96.5333
376,91.5417
377,90.9333
378,83.9083
379,83.0917
380,77.5667
381,76.8583
382,73.9833
383,73.8917
384,72.3167
385,72.3833
386,72.6000
387,72.2500
388,72.4583
389,72.7667
390,73.5500
391,73.5583
392,74.2917
393,74.4417
394,75.0167
395,75.2083
396,75.8167
397,75.7333
398,76.1917
399,76.1667
400,75.3083
401,75.1917
402,73.4083
403,72.9833
404,68.9250
405,68.3750
406,63.7167
407,63.2667
408,59.3000
409,58.9917
410,55.3000
411,54.9833
412,49.8583
413,49.0667
414,44.7667
415,44.5917
416,41.9417
417,41.6000
418,38.9750
419,38.6417
420,37.7167
421,37.8250
422,36.4500
423,36.3583
424,35.3917
425,35.2667
426,34.1917
427,34.1833
428,33.4250
429,33.0667
430,32.6667
431,32.6833
432,31.7000
433,31.7667
434,32.0167
435,31.9833
436,31.8750
437,31.9833
438,31.8667
439,31.6583
440,31.8250
441,32.1500
442,32.3000
443,32.1583
444,32.6083
445,32.7417
446,33.1083
447,33.1083
448,33.3833
449,33.4917
450,34.2083
451,34.1917
452,34.4917
453,34.5000
454,35.3833
455,35.4833
456,36.0583
457,36.1917
458,36.7333
459,37.0417
460,38.5333
461,38.3167
462,38.7833
463,38.9750
464,40.0750
465,40.1167
466,41.0333
467,41.2250
468,42.0167
469,42.0667
470,43.4667
471,43.3917
472,43.9333
473,44.2750
474,45.4583
475,45.4500
476,46.4167
477,46.6583
478,48.0500
479,48.0833
480,49.3000
481,49.3333
482,50.3833
483,50.5667
484,51.6833
485,51.7833
486,53.2250
487,53.5000
488,54.5000
489,54.3083
490,55.6917
491,55.8917
492,57.1583
493,57.4917
494,59.2000
495,59.4500
496,60.7083
497,60.5417
498,61.8167
499,61.9417
500,63.0583
501,63.3083
502,64.6750
503,64.8250
504,66.1667
505,66.3000
506,67.1250
507,67.3917
508,68.9500
509,68.8917
510,69.7833
511,69.8750
512,70.5583
513,70.7167
514,72.1167
515,72.1750
516,72.9250
517,73.1333
518,74.0833
519,74.3083
520,75.4917
521,75.5333
522,76.1583
523,75.8500
524,75.9500
525,76.4667
526,77.8750
527,77.7167
528,77.7667
529,77.9750
530,78.6167
531,78.6583
532,78.8250
533,78.7250
534,79.2583
535,79.3417
536,79.9000
537,80.0500
538,80.5917
539,80.4083
540,80.8250
541,81.0500
542,81.2167
543,81.2000
544,81.1167
545,80.8833
546,80.7917
547,80.9833
548,80.7833
549,80.8833
550,80.7417
551,80.6083
552,81.0333
553,80.9917
554,81.5083
555,81.4000
556,80.9167
557,81.2500
558,80.7500
559,80.6417
560,80.2000
561,80.0750
562,79.9583
563,79.9333
564,79.4250
565,79.5167
566,79.0250
567,78.8750
568,78.0333
569,77.9833
570,77.8333
571,77.7500
572,76.4750
573,76.3750
574,75.3250
575,75.3250
576,75.0500
577,74.8833
578,74.3333
579,74.2750
580,73.1000
581,73.1167
582,72.3583
583,72.1917
584,71.7000
585,71.3167
586,69.9583
587,70.1583
588,69.6583
589,69.6333
590,68.3667
591,68.0833
592,66.6250
593,66.6500
594,65.9500
595,65.6583
596,64.2333
597,64.1083
598,63.2500
599,63.2917
600,62.2917
601,62.1000
602,60.4333
603,60.2417
604,59.4083
605,59.2750
606,58.1500
607,58.3000
608,57.4500
609,57.0333
610,55.5000
611,55.6167
612,54.1000
613,53.7333
614,52.3667
615,52.1083
616,50.7333
617,50.6500
618,49.6250
619,49.7583
620,48.3333
621,48.0167
622,46.6167
623,46.4083
624,44.8333
625,44.6083
626,43.5417
627,43.5250
628,41.9500
629,41.8167
630,40.4083
631,40.2083
632,39.2583
633,39.2250
634,37.7750
635,37.5750
636,36.2083
637,36.0750
638,34.9167
639,34.6667
640,33.5000
641,33.4667
642,32.4167
643,32.5667
644,31.6750
645,31.4833
646,30.9333
647,30.7000
648,29.8333
649,29.8750
650,29.6750
651,29.5750
652,29.0083
653,29.0250
654,28.5917
655,28.3917
656,28.1417
657,28.2333
658,28.0417
659,27.8917
660,28.1583
661,28.4083
662,28.4417
663,28.2500
664,28.7417
665,28.8833
666,29.3917
667,29.4083
668,30.2250
669,30.2167
670,31.4833
671,31.5500
672,32.5667
673,32.7667
674,34.5667
675,34.8750
676,36.9917
677,37.1917
678,40.0000
679,40.3833
680,43.5083
681,43.7833
682,47.9417
683,48.3833
684,53.3167
685,53.9500
686,59.0167
687,59.5000
688,64.1083
689,64.4000
690,68.3833
691,68.7917
692,71.5917
693,71.8500
694,73.4333
695,73.6250
696,73.2583
697,73.0167
698,73.1750
699,73.3500
700,72.0917
701,71.8583
702,69.7750
703,69.6000
704,68.7083
705,68.3333
706,66.1833
707,66.1083
708,64.6000
709,64.4167
710,63.8417
711,63.9833
712,63.9417
713,63.8250
714,64.7583
715,64.9000
716,68.1667
717,68.6083
718,72.9667
719,73.7250
720,80.6750
721,81.0417
722,87.5500
723,88.2167
724,92.6500
725,93.0000
726,95.6917
727,95.9750
728,95.9333
729,95.9583
730,93.9500
731,93.5083
732,89.9917
733,89.5917
734,84.3917
735,83.6250
736,78.3083
737,77.8167
738,72.5750
739,72.2583
740,67.5417
741,67.0250
742,63.0333
743,62.4583
744,58.1000
745,57.7250
746,54.1750
747,53.9500
748,50.4333
749,50.0167
750,46.8417
751,46.3583
752,42.6833
753,42.4667
754,39.3000
755,38.9667
756,36.1000
757,35.9000
758,32.8750
759,32.5667
760,30.0833
761,29.8750
762,28.0500
763,27.9000
764,26.4417
765,26.2667
766,25.5000
767,25.3917
768,24.9250
769,25.1167
770,26.1583
771,26.1167
772,27.3000
773,27.4417
774,29.4000
775,29.7833
776,33.0583
777,33.2833
778,37.9417
779,38.5250
780,45.4083
781,46.3000
782,54.8750
783,55.7250
784,62.2250
785,62.5417
786,65.4083
787,65.5500
788,66.2917
789,66.7500
790,65.2000
791,64.5667
792,61.9167
793,62.0167
794,60.1667
795,59.6250
796,57.3083
797,57.2500
798,56.2000
799,56.2000
800,57.7000
801,57.9833
802,62.4083
803,63.0000
804,71.5667
805,72.5833
806,79.3583
807,79.7750
808,83.4000
809,83.8500
810,83.4333
811,83.0500
812,79.5500
813,78.9583
814,73.7250
815,73.4250
816,67.6750
817,67.1083
818,61.7250
819,60.9833
820,55.1917
821,54.6000
822,49.9917
823,49.5417
824,45.3667
825,44.9833
826,40.6500
827,40.2167
828,36.2250
829,35.6917
830,32.3917
831,32.1250
832,28.9333
833,28.6250
834,25.3167
835,25.0917
836,22.3667
837,21.9417
838,21.1167
839,21.1917
840,21.4167
841,21.6083
842,24.0833
843,24.3167
844,27.1750
845,27.5333
846,32.8417
847,33.5000
848,42.3417
849,43.3917
850,53.4583
851,54.3500
852,59.0500
853,59.3667
854,59.9917
855,59.7333
856,57.9667
857,57.7333
858,54.1000
859,53.7167
860,51.4833
861,51.0417
862,48.6000
863,48.5917
864,49.3583
865,49.6500
866,55.6250
867,56.3667
868,66.2167
869,67.5917
870,74.6083
871,75.0583
872,76.8583
873,76.5417
874,71.2500
875,70.5583
876,64.2500
877,63.5417
878,56.7250
879,55.8750
880,48.5917
881,47.9000
882,42.5250
883,42.2167
884,38.4417
885,37.8917
886,33.1750
887,32.7417
888,26.7250
889,26.2417
890,22.2417
891,21.9667
892,19.8333
893,19.6500
894,18.5917
895,18.6417
896,19.1417
897,19.2500
898,21.6500
899,21.8583
900,24.8833
901,25.2583
902,29.6833
903,30.2500
904,38.4500
905,39.4000
906,48.3583
907,48.9083
908,52.1250
909,52.2000
910,49.9833
911,49.6167
912,45.9667
913,45.5333
914,42.4250
915,42.4667
916,40.8333
917,40.4500
918,43.3417
919,44.1250
920,51.2000
921,52.1250
922,61.5333
923,62.1833
924,65.0667
925,65.0583
926,60.3750
927,59.6500
928,53.5917
929,53.3000
930,47.7333
931,46.9250
932,37.2083
933,36.2167
934,27.3667
935,26.5750
936,21.6250
937,21.3000
938,18.3750
939,18.1417
940,16.1250
941,15.8250
942,13.9917
943,13.9750
944,13.3333
945,13.3250
946,13.8333
947,13.9333
948,16.2083
949,16.5417
950,20.1250
951,20.5417
952,25.9167
953,26.8083
954,36.0333
955,36.8333
956,44.9750
957,45.5000
958,47.4417
959,47.4833
960,45.7000
961,45.3167
962,42.9500
963,42.8167
964,38.9833
965,38.4167
966,35.2917
967,35.5500
968,40.4583
969,41.2500
970,52.9667
971,54.1750
972,59.9250
